"Gene.Ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000076613",3.54932283814962,6.30079983849837,8.29416825472075,1.61442350298927e-09,3.00105362379851e-07,11.6165191903757
"ENSMUSG00000033191",4.09706074522397,0.951237829388346,8.28634184307434,1.64879807371401e-09,3.0301349946509e-07,10.5993521994323
"ENSMUSG00000098702",-1.31820550948821,1.95059480144667,-8.27896504566692,1.68187944210144e-09,3.0301349946509e-07,11.7482898457677
"ENSMUSG00000047146",-1.7428020721767,2.87566905662526,-8.2785399160839,1.68380639333876e-09,3.0301349946509e-07,11.743382982634
"ENSMUSG00000038991",0.977362024371212,8.31344341016604,8.27270454711778,1.7104840238397e-09,3.04574186813393e-07,11.5529529954237
"ENSMUSG00000097718",-1.54864288905977,0.646206083049115,-8.25867431298355,1.77639978523391e-09,3.13016445489758e-07,11.6120171598051
"ENSMUSG00000025544",-0.511674650643655,6.9017892452263,-8.25388538862883,1.79948548967143e-09,3.13815428281257e-07,11.4781165152697
"ENSMUSG00000050714",-1.11431800960935,3.49377278210583,-8.24383249573419,1.84894467450614e-09,3.19150490958632e-07,11.5895357221631
"ENSMUSG00000042682",0.655102075550102,5.64776252956944,8.20257616845262,2.06684124834379e-09,3.53158450070541e-07,11.3598555295781
"ENSMUSG00000031134",-0.886034689062846,5.97500418219241,-8.1633981416774,2.29793546998471e-09,3.88718764102613e-07,11.2266070152231
"ENSMUSG00000057894",-1.25733285917405,5.10760233393323,-8.15157905062214,2.37268664819163e-09,3.9738977565158e-07,11.2203956754687
"ENSMUSG00000026765",-2.08966993731894,1.07976580137674,-8.14710856509675,2.40160112452696e-09,3.98289064926451e-07,11.3601926018339
"ENSMUSG00000061510",-1.86316184985416,0.543532146353102,-8.13193688375261,2.50242811346366e-09,4.10981300653896e-07,11.2928960227039
"ENSMUSG00000035105",1.31399159674201,1.29687650012327,8.11194895329173,2.64186732520603e-09,4.29709881472935e-07,11.290795925356
"ENSMUSG00000031816",-0.644499432637759,4.07010589786725,-8.10476242788774,2.69391096087886e-09,4.34001883945017e-07,11.1875632852329
"ENSMUSG00000097194",-2.01992165681217,3.64987631925758,-8.09566773391846,2.76127057746933e-09,4.36886616236895e-07,11.1859390691603
"ENSMUSG00000097090",-1.62916879176263,0.687549195241477,-8.09429611572254,2.77157701090175e-09,4.36886616236895e-07,11.2368092422711
"ENSMUSG00000034009",-2.13628049773032,0.267713991843933,-8.0919499003263,2.78929738434527e-09,4.36886616236895e-07,10.9004679548792
"ENSMUSG00000038648",0.97854190529519,4.92282468822628,8.08822843270485,2.81764125311875e-09,4.37277242548227e-07,11.0890928845409
"ENSMUSG00000026407",2.18700021606403,2.50871498098063,8.05723424133038,3.06537518548432e-09,4.67844001975211e-07,11.1654805290209
"ENSMUSG00000026556",-1.4224695301363,2.32809461013541,-8.05669030851698,3.06991512291608e-09,4.67844001975211e-07,11.1652295428534
"ENSMUSG00000058706",-0.750631489720091,6.31608964186323,-8.04782797938721,3.14485500434529e-09,4.74985421906294e-07,10.9116805576544
"ENSMUSG00000085408",-1.52463265586766,0.473609052893002,-8.03659595560601,3.24251179766353e-09,4.85401146630764e-07,10.9824823313067
"ENSMUSG00000042579",-1.44532299110166,2.54411622414258,-8.03028927066567,3.2986908908367e-09,4.87629247483713e-07,11.0884725797207
"ENSMUSG00000097729",-1.19151861177924,5.10695237467563,-8.02847344992208,3.31504867939389e-09,4.87629247483713e-07,10.8974230603487
"ENSMUSG00000095105",-1.61398170754956,4.20420091627495,-8.01805716616277,3.41048959317373e-09,4.97343465156266e-07,10.9093743382423
"ENSMUSG00000073455",-0.856412470051396,4.38549939662618,-8.01089086644088,3.47776938350164e-09,4.98645128516922e-07,10.9944098742198
"ENSMUSG00000029595",-2.34489123374588,-0.458201892845225,-8.01082741460058,3.47837107856448e-09,4.98645128516922e-07,10.5389904297931
"ENSMUSG00000025776",4.89261677923371,-1.59178917220929,8.00723970502019,3.51256495187563e-09,4.99315535512001e-07,8.52699710327297
"ENSMUSG00000068463",-2.24737860454102,0.334864101180273,-7.9641827055997,3.95060758433988e-09,5.56903982472445e-07,10.7405932430364
"ENSMUSG00000094546",3.01982891884136,5.49851851812419,7.94109805055527,4.20792829442893e-09,5.85147345430888e-07,10.6908035896608
"ENSMUSG00000024371",-1.34188095348822,1.50211100905723,-7.94003801815602,4.22014519641572e-09,5.85147345430888e-07,10.8598723509142
"ENSMUSG00000018930",2.28686225740477,2.02995403251462,7.92952539827991,4.34327195720671e-09,5.96201995749076e-07,10.7710597935933
"ENSMUSG00000028680",0.926370450609614,4.20794728392837,7.92725307935706,4.37036222942099e-09,5.96201995749076e-07,10.7443043759296
"ENSMUSG00000027800",5.14286732576557,-0.895345003085689,7.90311852075634,4.66890877898518e-09,6.26581350990703e-07,8.49708416239073
"ENSMUSG00000039917",-0.683812872424481,4.31582941827968,-7.90304415231387,4.66986005247582e-09,6.26581350990703e-07,10.6283969011673
"ENSMUSG00000045140",-0.818351165917492,3.3810213652916,-7.90037169356479,4.70417543011464e-09,6.26581350990703e-07,10.7021062397034
"ENSMUSG00000003541",2.99116944056705,2.65962506544357,7.8543580995951,5.33688312478207e-09,7.0530246045948e-07,10.5812571302221
"ENSMUSG00000041459",-0.552177365151095,7.9848229559307,-7.81382098701972,5.96567573634938e-09,7.82289695783613e-07,10.3038450997572
"ENSMUSG00000071552",1.88816540932047,2.76472891322735,7.80586548496265,6.09765227580542e-09,7.93445276134804e-07,10.4958675229778
"ENSMUSG00000022037",1.61789259697409,3.61749217999958,7.77344978102255,6.66679861509388e-09,8.60882178419298e-07,10.3824280444449
